date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2019/05/29 00:00:00+00,2019,5,29,port1199,Sikka,India,IND,0,0,1,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.186623546046,0.0,55158.9325879336,146.186623546046,55305.1192114796,459512
2019/04/17 00:00:00+00,2019,4,17,port1199,Sikka,India,IND,0,0,0,0,4,0,4,0.0,0.0,0.0,0.0,6490.17625716279,0.0,6490.17625716279,0.0,0.0,0.0,0.0,37067.3459313639,0.0,37067.3459313639,459513
2019/01/02 00:00:00+00,2019,1,2,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459535
2019/05/30 00:00:00+00,2019,5,30,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33575.0000604252,0.0,33575.0000604252,459536
2019/04/18 00:00:00+00,2019,4,18,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459538
2019/01/03 00:00:00+00,2019,1,3,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43652.0226311723,0.0,43652.0226311723,459539
2019/05/31 00:00:00+00,2019,5,31,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9340.48866857327,0.0,9340.48866857327,459540
2019/04/19 00:00:00+00,2019,4,19,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,12121.6295521207,0.0,12121.6295521207,0.0,0.0,0.0,0.0,45674.0181718661,0.0,45674.0181718661,459542
2019/01/04 00:00:00+00,2019,1,4,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.72320482141,0.0,1308.72320482141,459543
2019/06/01 00:00:00+00,2019,6,1,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17893.5301137558,0.0,17893.5301137558,459544
2019/01/05 00:00:00+00,2019,1,5,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459546
2019/06/02 00:00:00+00,2019,6,2,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,14132.9282171012,0.0,14132.9282171012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459547
2019/06/03 00:00:00+00,2019,6,3,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,19107.6311639163,0.0,19107.6311639163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459549
2019/04/20 00:00:00+00,2019,4,20,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3541.1541095087,0.0,3541.1541095087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459550
2019/01/06 00:00:00+00,2019,1,6,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,15592.7903451399,0.0,15592.7903451399,0.0,0.0,0.0,0.0,9530.54032038389,0.0,9530.54032038389,459551
2019/06/04 00:00:00+00,2019,6,4,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459553
2019/04/21 00:00:00+00,2019,4,21,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,5833.86502906623,0.0,5833.86502906623,0.0,0.0,0.0,0.0,36372.4885623121,0.0,36372.4885623121,459554
2019/01/07 00:00:00+00,2019,1,7,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6169.21189144199,0.0,6169.21189144199,459555
2019/06/05 00:00:00+00,2019,6,5,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459557
2019/04/22 00:00:00+00,2019,4,22,port1199,Sikka,India,IND,0,0,0,0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108261.292489837,0.0,108261.292489837,459558
2019/01/08 00:00:00+00,2019,1,8,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68491.1965779945,0.0,68491.1965779945,459559
2019/06/06 00:00:00+00,2019,6,6,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459561
2019/04/23 00:00:00+00,2019,4,23,port1199,Sikka,India,IND,0,0,1,0,2,1,3,0.0,0.0,0.0,0.0,6774.28924890882,0.0,6774.28924890882,0.0,0.0,0.0,0.0,15939.2185349077,0.0,15939.2185349077,459562
2019/01/09 00:00:00+00,2019,1,9,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27281.7354782899,0.0,27281.7354782899,459563
2019/06/07 00:00:00+00,2019,6,7,port1199,Sikka,India,IND,0,1,1,0,3,2,5,0.0,0.0,0.0,0.0,1866.11612096565,0.0,1866.11612096565,0.0,2202.04127610893,0.0,0.0,48868.0245804198,2202.04127610893,51070.0658565288,459565
2019/04/24 00:00:00+00,2019,4,24,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41800.1382878214,0.0,41800.1382878214,459566
2019/01/10 00:00:00+00,2019,1,10,port1199,Sikka,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13281.6060126117,0.0,13281.6060126117,459567
2019/06/08 00:00:00+00,2019,6,8,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1024.17845471356,0.0,1024.17845471356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459569
2019/04/25 00:00:00+00,2019,4,25,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,47682.1684144084,0.0,47682.1684144084,0.0,0.0,0.0,0.0,14726.6925755573,0.0,14726.6925755573,459570
2019/01/11 00:00:00+00,2019,1,11,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459571
2019/06/09 00:00:00+00,2019,6,9,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,40758.9279439377,0.0,40758.9279439377,0.0,0.0,0.0,0.0,3922.14743194589,0.0,3922.14743194589,459573
2019/04/26 00:00:00+00,2019,4,26,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43333.7807814596,0.0,43333.7807814596,459574
2019/01/12 00:00:00+00,2019,1,12,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459575
2019/06/10 00:00:00+00,2019,6,10,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.754541485252,0.0,463.754541485252,459577
2019/04/27 00:00:00+00,2019,4,27,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62872.6486479877,0.0,62872.6486479877,459578
2019/01/13 00:00:00+00,2019,1,13,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10859.0503449267,0.0,10859.0503449267,459579
2019/01/14 00:00:00+00,2019,1,14,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,1372.38840901286,0.0,1372.38840901286,0.0,0.0,0.0,0.0,59969.5115427762,0.0,59969.5115427762,459580
2019/01/15 00:00:00+00,2019,1,15,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19264.0493530474,0.0,19264.0493530474,459581
2019/01/16 00:00:00+00,2019,1,16,port1199,Sikka,India,IND,0,0,1,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11842.3962024245,0.0,11842.3962024245,459582
2019/01/17 00:00:00+00,2019,1,17,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459583
2019/01/18 00:00:00+00,2019,1,18,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15874.7365394765,0.0,15874.7365394765,459584
2019/04/28 00:00:00+00,2019,4,28,port1199,Sikka,India,IND,0,0,0,0,5,0,5,0.0,0.0,0.0,0.0,1401.63877806042,0.0,1401.63877806042,0.0,0.0,0.0,0.0,67880.7768694508,0.0,67880.7768694508,459586
2019/06/11 00:00:00+00,2019,6,11,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3885.01242888117,0.0,3885.01242888117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459587
2019/06/12 00:00:00+00,2019,6,12,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459589
2019/06/13 00:00:00+00,2019,6,13,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459591
2019/06/14 00:00:00+00,2019,6,14,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14595.1272013937,0.0,14595.1272013937,459592
2019/06/15 00:00:00+00,2019,6,15,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.4514726973,0.0,30052.4514726973,459594
2019/06/16 00:00:00+00,2019,6,16,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,2234.95715372756,0.0,2234.95715372756,0.0,0.0,0.0,0.0,14930.2576725983,0.0,14930.2576725983,459596
2019/06/17 00:00:00+00,2019,6,17,port1199,Sikka,India,IND,0,0,1,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14080.3983608379,0.0,14080.3983608379,459598
2019/11/15 00:00:00+00,2019,11,15,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12212.7746262157,0.0,12212.7746262157,459601
2019/11/16 00:00:00+00,2019,11,16,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30943.7680360193,0.0,30943.7680360193,459602
2019/11/17 00:00:00+00,2019,11,17,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29677.5935448795,0.0,29677.5935448795,459603
2019/11/18 00:00:00+00,2019,11,18,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11802.9836795756,0.0,11802.9836795756,459604
2019/11/19 00:00:00+00,2019,11,19,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459605
2019/11/20 00:00:00+00,2019,11,20,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12889.2249937321,0.0,12889.2249937321,459606
2019/11/21 00:00:00+00,2019,11,21,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,36861.8752544479,0.0,36861.8752544479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459607
2020/01/04 00:00:00+00,2020,1,4,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459608
2019/11/22 00:00:00+00,2019,11,22,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459609
2019/11/23 00:00:00+00,2019,11,23,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38966.1727754681,0.0,38966.1727754681,459610
2019/11/24 00:00:00+00,2019,11,24,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459611
2019/11/25 00:00:00+00,2019,11,25,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459612
2019/11/26 00:00:00+00,2019,11,26,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459613
2019/11/27 00:00:00+00,2019,11,27,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,3831.41122963349,0.0,3831.41122963349,0.0,0.0,0.0,0.0,12686.6415745072,0.0,12686.6415745072,459614
2019/11/28 00:00:00+00,2019,11,28,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24553.4454524801,0.0,24553.4454524801,459615
2019/11/29 00:00:00+00,2019,11,29,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459616
2019/11/30 00:00:00+00,2019,11,30,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459617
2019/12/01 00:00:00+00,2019,12,1,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459618
2019/12/02 00:00:00+00,2019,12,2,port1199,Sikka,India,IND,0,1,0,0,0,1,1,0.0,736.073958582936,0.0,0.0,0.0,736.073958582936,736.073958582936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459619
2019/12/03 00:00:00+00,2019,12,3,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,348.73201110937,0.0,348.73201110937,0.0,0.0,0.0,0.0,42141.3629008336,0.0,42141.3629008336,459620
2019/12/04 00:00:00+00,2019,12,4,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.92283017105,0.0,8824.92283017105,459621
2019/12/05 00:00:00+00,2019,12,5,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,29828.8728216825,0.0,29828.8728216825,0.0,0.0,0.0,0.0,8240.58237629385,0.0,8240.58237629385,459622
2019/12/06 00:00:00+00,2019,12,6,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22598.691743565,0.0,22598.691743565,459623
2019/12/07 00:00:00+00,2019,12,7,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459624
2019/12/08 00:00:00+00,2019,12,8,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,41606.9199919008,0.0,41606.9199919008,0.0,0.0,0.0,0.0,46431.4840511888,0.0,46431.4840511888,459625
2019/12/09 00:00:00+00,2019,12,9,port1199,Sikka,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.186623546046,0.0,23070.3969461725,146.186623546046,23216.5835697186,459626
2019/12/10 00:00:00+00,2019,12,10,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14683.5878807647,0.0,14683.5878807647,459627
2019/12/11 00:00:00+00,2019,12,11,port1199,Sikka,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,829.912771228848,0.0,829.912771228848,0.0,0.0,0.0,0.0,11457.2504479628,0.0,11457.2504479628,459628
2019/12/12 00:00:00+00,2019,12,12,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3337.6835176807,0.0,3337.6835176807,0.0,0.0,0.0,0.0,8240.58237629385,0.0,8240.58237629385,459629
2020/06/02 00:00:00+00,2020,6,2,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,491.737649516304,0.0,491.737649516304,0.0,0.0,0.0,0.0,6820.3338298795,0.0,6820.3338298795,459630
2019/12/13 00:00:00+00,2019,12,13,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30547.1841734001,0.0,30547.1841734001,459631
2019/06/18 00:00:00+00,2019,6,18,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.92283017105,0.0,8824.92283017105,459632
2019/12/14 00:00:00+00,2019,12,14,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459633
2019/12/15 00:00:00+00,2019,12,15,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,8606.08460121558,0.0,8606.08460121558,0.0,0.0,0.0,0.0,8704.92487155881,0.0,8704.92487155881,459634
2019/12/16 00:00:00+00,2019,12,16,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,2624.1519613378,0.0,2624.1519613378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459635
2019/12/17 00:00:00+00,2019,12,17,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,1387.77799715804,0.0,1387.77799715804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459636
2019/12/18 00:00:00+00,2019,12,18,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35651.9316590218,0.0,35651.9316590218,459637
2019/12/19 00:00:00+00,2019,12,19,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459638
2019/12/20 00:00:00+00,2019,12,20,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33556.9211628406,0.0,33556.9211628406,459639
2019/12/21 00:00:00+00,2019,12,21,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1003.61727906897,0.0,1003.61727906897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459640
2019/12/22 00:00:00+00,2019,12,22,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20890.1470430594,0.0,20890.1470430594,459641
2019/12/23 00:00:00+00,2019,12,23,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3512.95214871506,0.0,3512.95214871506,0.0,0.0,0.0,0.0,25629.005745071,0.0,25629.005745071,459642
2019/12/24 00:00:00+00,2019,12,24,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17547.8784437048,0.0,17547.8784437048,459643
2019/12/25 00:00:00+00,2019,12,25,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11347.6074152727,0.0,11347.6074152727,459644
2019/09/26 00:00:00+00,2019,9,26,port1199,Sikka,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459645
2020/01/05 00:00:00+00,2020,1,5,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8246.94629689872,0.0,8246.94629689872,459646
2020/02/23 00:00:00+00,2020,2,23,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,8603.89608360564,0.0,8603.89608360564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459647
2019/12/26 00:00:00+00,2019,12,26,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3337.6835176807,0.0,3337.6835176807,0.0,0.0,0.0,0.0,8240.58237629385,0.0,8240.58237629385,459648
2019/12/27 00:00:00+00,2019,12,27,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57155.7638812789,0.0,57155.7638812789,459649
2019/12/28 00:00:00+00,2019,12,28,port1199,Sikka,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29877.1751009037,0.0,29877.1751009037,459650
2019/12/29 00:00:00+00,2019,12,29,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50803.0170684777,0.0,50803.0170684777,459651
2019/12/30 00:00:00+00,2019,12,30,port1199,Sikka,India,IND,0,0,1,0,2,1,3,0.0,0.0,0.0,0.0,130.667655267868,0.0,130.667655267868,0.0,0.0,0.0,0.0,26653.680354689,0.0,26653.680354689,459652
2019/12/31 00:00:00+00,2019,12,31,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.4049895769,0.0,1241.4049895769,459653
2020/01/01 00:00:00+00,2020,1,1,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,13408.08774207,0.0,13408.08774207,0.0,0.0,0.0,0.0,10380.4621032151,0.0,10380.4621032151,459654
2019/08/07 00:00:00+00,2019,8,7,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459655
2020/01/02 00:00:00+00,2020,1,2,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3337.6835176807,0.0,3337.6835176807,0.0,0.0,0.0,0.0,8240.58237629385,0.0,8240.58237629385,459656
2020/01/03 00:00:00+00,2020,1,3,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17428.2997894862,0.0,17428.2997894862,459657
2020/04/13 00:00:00+00,2020,4,13,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459658
2020/01/06 00:00:00+00,2020,1,6,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459659
2020/04/14 00:00:00+00,2020,4,14,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,20151.8138073154,0.0,20151.8138073154,0.0,0.0,0.0,0.0,37996.6806435288,0.0,37996.6806435288,459660
2020/02/24 00:00:00+00,2020,2,24,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459661
2019/06/19 00:00:00+00,2019,6,19,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459662
2019/06/20 00:00:00+00,2019,6,20,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459663
2019/06/21 00:00:00+00,2019,6,21,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459664
2020/06/03 00:00:00+00,2020,6,3,port1199,Sikka,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31356.4806156325,0.0,31356.4806156325,459665
2019/09/27 00:00:00+00,2019,9,27,port1199,Sikka,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459666
2020/01/07 00:00:00+00,2020,1,7,port1199,Sikka,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9195.62417289052,0.0,9195.62417289052,459667
2020/04/15 00:00:00+00,2020,4,15,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37110.6312557615,0.0,37110.6312557615,459668
2019/06/22 00:00:00+00,2019,6,22,port1199,Sikka,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,1023.59422875828,0.0,1023.59422875828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459669
